title,url,price_numeric,municipality,condition,ad_type,property_type,rooms,square_m2,equipment,level,heating,price_per_m2,latitude,longitude
"Apartman Trnovo sa pogledom na staze, useljivo",https://olx.ba/artikal/56484097,307580.0,Trnovo,Novogradnja,Prodaja,Apartman,2.0,48.0,Polunamješten,4,Struja,6407.916666666667,43.715986,18.286688
"Vrtovi Sunca, trosoban stan, prizemlje E-9-2",https://olx.ba/artikal/65077980,308700.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,87.0,Nenamješten,0,Plin,3548.2758620689656,,
"Trosoban stan Sarajevo - Alipašino polje ""B"" faza",https://olx.ba/artikal/69038143,309000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,64.0,Namješten,10,Centralno (Kotlovnica),4828.125,,
"Vrtovi Sunca, četverosoban stan , prizemlje",https://olx.ba/artikal/65078086,309000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,4.0,80.0,Nenamješten,0,Plin,3862.5,43.879059,18.415535
VRTOVI SUNCA - Troiposoban stan 82m2,https://olx.ba/artikal/68077711,309000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,82.59,Nenamješten,0,Plin,3741.373047584453,43.879059,18.415535
"Prelijepo uređen apartman s parking mjestom, Bjelašnica",https://olx.ba/artikal/60522053,309000.0,Trnovo,Novogradnja,Prodaja,Apartman,2.0,56.0,Namješten,1,Centralno (Plin),5517.857142857143,,
Dvoetažni apartman 81.55m2 dvije spavaće Bjelašnica,https://olx.ba/artikal/66128043,309890.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,81.5,Nenamješten,3,Struja,3802.3312883435583,43.72353,18.282825
NN Nekretnine : Trosoban stan - kod Vijećnice - Baščaršija,https://olx.ba/artikal/70097503,310000.0,Sarajevo - Stari Grad,Dobro stanje,Prodaja,Stan,3.0,50.0,Polunamješten,1,Struja,6200.0,43.859573,18.432779
Dvosoban stan Sarajevo Waves,https://olx.ba/artikal/68368753,310000.0,Ilidža,Novogradnja,Prodaja,Stan,2.0,55.0,Nenamješten,3,Ostalo,5636.363636363636,,
"Ilidža | Stan 46,43m2 | S202 | Novogradnja",https://olx.ba/artikal/56398446,311081.0,Ilidža,Novogradnja,Prodaja,Stan,2.0,46.0,Namješten,2,Ostalo,6762.630434782609,,
OKTOBARSKA AKCIJA - NOVOGRADNJA/Dvosoban stan/69.40m,https://olx.ba/artikal/70478477,312000.0,Vogošća,Novogradnja,Prodaja,Stan,2.0,69.4,Nenamješten,1,Centralno (Kotlovnica),4495.677233429395,,
Apartman Bjelasnica,https://olx.ba/artikal/67116140,312000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,68.0,Namješten,2,Struja,4588.235294117647,,
CASA MIA / Apartman / 52.73 m2/ Dvosoban / Bjelašnica,https://olx.ba/artikal/66494451,312000.0,Trnovo,Novogradnja,Prodaja,Apartman,2.0,52.73,Namješten,4,Centralno (Plin),5916.935330931159,43.716015,18.288514
"Ilidža | Stan 46,60m2 | S310 | River Walk",https://olx.ba/artikal/56376963,312220.0,Ilidža,Novogradnja,Prodaja,Stan,2.0,46.0,Namješten,3,Ostalo,6787.391304347826,43.827561,18.310251
PICCOLO GRANDE PRODAJE/Stan/Dolac Malta/67 m2,https://olx.ba/artikal/70746633,314000.0,Sarajevo - Novo Sarajevo,Parcijalno renoviran,Prodaja,Stan,2.0,67.0,Namješten,2,Centralno (gradsko),4686.567164179104,,
CAPITAL/ Dvoiposoban stan Dolac Malta/ 2.sprat-lift/ E.Šehovića,https://olx.ba/artikal/70764433,314000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,3.0,67.0,Namješten,2,Centralno (gradsko),4686.567164179104,43.853821,18.379157
CAPITAL/ Stan Nova Otoka/ 51m2/ 11.sprat,https://olx.ba/artikal/71508739,315000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,51.0,Namješten,11,Centralno (Kotlovnica),6176.470588235294,43.849993,18.362903
Stan Ilidža,https://olx.ba/artikal/70524955,315000.0,Ilidža,Novogradnja,Prodaja,Stan,3.0,68.0,Nenamješten,1,Struja,4632.35294117647,43.833128,18.302216
"LOCUS: NOVOGRADNJA!!! Trosoban apartman, Bjelašnica. USELJIVO!",https://olx.ba/artikal/53311858,315000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,73.4,Polunamješten,3,Plin,4291.553133514986,43.718706,18.285365
Trosoban stan - Centar - Buka - 49 m2,https://olx.ba/artikal/67577901,315000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,49.0,Namješten,0,Centralno (Plin),6428.571428571428,43.860281,18.420795
"LOCUS prodaje: Apartman, Babin Do, Bjelašnica. USELJIVO!",https://olx.ba/artikal/53289074,315000.0,Trnovo,Novogradnja,Prodaja,Apartman,2.0,73.0,Polunamješten,3,Plin,4315.068493150685,43.715581,18.288253
Stan Breka Sarajevo - Centar,https://olx.ba/artikal/66009232,315000.0,Sarajevo - Centar,Parcijalno renoviran,Prodaja,Stan,2.0,60.0,Polunamješten,3,Centralno (Plin),5250.0,43.870433,18.420983
NN Nekretnine : Dvosoban stan - Gornji Kovačići,https://olx.ba/artikal/66641501,315000.0,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,2.0,56.0,Polunamješten,1,Centralno (Plin),5625.0,43.849175,18.40639
TOTAL PRO / Dvosoban apartman 63 m2 / Bjelašnica,https://olx.ba/artikal/71682908,315000.0,Trnovo,Novogradnja,Prodaja,Apartman,2.0,63.0,Namješten,0,Plin,5000.0,43.716188,18.287898
"Trosoban Apartman - Bjelasnica, Babin Do - 58m2",https://olx.ba/artikal/68559782,315000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,58.0,Namješten,3,Struja,5431.0344827586205,43.713524,18.285577
NN Nekretnine : Dvosoban stan - Breka - Centar,https://olx.ba/artikal/66820044,315000.0,Sarajevo - Centar,Parcijalno renoviran,Prodaja,Stan,2.0,60.0,Polunamješten,3,Centralno (Plin),5250.0,43.870533,18.419611
Dvosoban stan Marijin Dvor prodaja,https://olx.ba/artikal/70367710,319000.0,Sarajevo - Centar,Renoviran,Prodaja,Stan,2.0,58.0,Polunamješten,5,Centralno (gradsko),5500.0,43.857548,18.402961
Trosoban stan kod SCC- Centar- Sarajevo,https://olx.ba/artikal/67439950,319000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,58.0,Nenamješten,5,Centralno (gradsko),5500.0,43.85673,18.40439
"PROSTOR prodaje: Četverosoban stan sa lođom, Alipašino polje",https://olx.ba/artikal/71126397,319000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,4.0,77.0,Nenamješten,2,Centralno (gradsko),4142.857142857143,43.840367,18.345809
"AURA/ Trosoban Stan 99m2 / Sarajevo, Vogošća",https://olx.ba/artikal/52109144,320000.0,Vogošća,Dobro stanje,Prodaja,Stan,3.0,99.0,Namješten,4,Struja,3232.3232323232323,43.900443,18.337174
Prodaja stana,https://olx.ba/artikal/71693934,320000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,65.0,Namješten,0,Plin,4923.076923076923,43.880813,18.396104
Moderan lijep trosoban stan Švrakino N.Grad,https://olx.ba/artikal/69992703,320000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,74.0,Polunamješten,1,Centralno (gradsko),4324.324324324324,43.843045,18.355453
MY SPACE/ Apartman/ Bjelasnica/ NAMJESTEN/ 54 m2,https://olx.ba/artikal/64864695,320000.0,Trnovo,Novogradnja,Prodaja,Apartman,2.0,53.0,Namješten,1,Struja,6037.735849056604,43.704615,18.256531
"Stan Sarajevo - Stup 64m2, trosoban, garazno mjesto",https://olx.ba/artikal/71418793,320000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,65.0,Namješten,3,Centralno (gradsko),4923.076923076923,43.843649,18.319251
AURA/ Stan x 2 / Uknjiženo / Novo Sarajevo,https://olx.ba/artikal/67673471,320000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,,148.0,Namješten,1,Centralno (Plin),2162.162162162162,43.846587,18.397441
Stanovi i apartmani Sarajevo - Nova Otoka,https://olx.ba/artikal/70424418,320000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,51.0,Namješten,2,Centralno (Kotlovnica),6274.509803921569,43.850084,18.362637
MY SPACE/ Stan sa garazom/ Stup/ NAMJESTEN/ 77m2,https://olx.ba/artikal/50265973,320000.0,Ilidža,Dobro stanje,Prodaja,Stan,3.0,77.0,Namješten,6,Centralno (Plin),4155.844155844156,43.84167,18.325124
Stan kod Katedrale 64m2 HITNO,https://olx.ba/artikal/70989080,320000.0,Sarajevo - Centar,Za renoviranje,Prodaja,Stan,2.0,65.0,Nenamješten,0,Struja,4923.076923076923,,
Stan Novi Grad / RTV / RENOVIRAN / 69m2,https://olx.ba/artikal/69804573,320000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,69.0,Namješten,12,Centralno (gradsko),4637.68115942029,43.856809,18.410182
NN Nekretnine : Četverosoban dvoetažni stan - Vogošća,https://olx.ba/artikal/66296835,320000.0,Vogošća,Dobro stanje,Prodaja,Stan,4.0,100.0,Polunamješten,3,Plin,3200.0,43.903641,18.342088
LUKSUZNA NOVOGRADNJA Dvosoban stan 46 m2 sa BALKONOM Breka,https://olx.ba/artikal/67526310,321229.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,2.0,46.0,Nenamješten,1,Struja,6983.239130434783,43.869095,18.422007
"Vrtovi Sunca, četverosoban stan, prizemlje",https://olx.ba/artikal/65091176,323000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,88.0,Nenamješten,0,Plin,3670.4545454545455,43.879059,18.415535
"NOVOGRADNJA ŠIP!Trosoban stan,69m2, treći sprat",https://olx.ba/artikal/66444437,324535.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,69.0,Nenamješten,3,Ostalo,4703.405797101449,43.880764,18.393799
"Exkluzivno-namješten useljiv stan Stup Bulevar 67,64 m2",https://olx.ba/artikal/70906447,324672.0,Ilidža,Novogradnja,Prodaja,Stan,4.0,67.64,Namješten,6,Plin,4800.0,43.830618,18.307736
MY SPACE/ Stan/ Alipasino polje/ RENOVIRAN/ 72(77) m2,https://olx.ba/artikal/65075057,325000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,77.0,Nenamješten,1,Centralno (gradsko),4220.779220779221,43.843035,18.35205
"BAULAND/ Dvosoban stan, balkon, 62m2 / Čengić Vila",https://olx.ba/artikal/67247078,325000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,2.0,62.0,Nenamješten,2,Centralno (Plin),5241.935483870968,43.853659,18.371654
NN Nekretnine : Četverosoban stan - Bistrik - Stari Grad,https://olx.ba/artikal/67715724,325000.0,Sarajevo - Stari Grad,Parcijalno renoviran,Prodaja,Stan,3.0,68.0,Nenamješten,2,Ostalo,4779.411764705882,43.854715,18.432122
Trosoban stan 55 m2 (60m2) - Breka - renoviran,https://olx.ba/artikal/69468728,325000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,55.0,Nenamješten,2,Centralno (gradsko),5909.090909090909,43.870515,18.419186
CAPITAL/ Trosoban stan Č.Vila/ 65m2/ 5.sprat-lift/ N.Filipovića,https://olx.ba/artikal/71206113,325000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,3.0,65.0,Namješten,5,Centralno (Plin),5000.0,43.852117,18.373498
"Alipasino polje, renoviran stan 69m2 - ZettaNekretnine",https://olx.ba/artikal/71053319,325000.0,Sarajevo - Novi Grad,Parcijalno renoviran,Prodaja,Stan,3.0,69.0,Namješten,12,Centralno (gradsko),4710.144927536232,43.845567,18.353861
"Stan Sarajevo-VIŠNJIK (BJELAVE) 64m2 - 2 SOBE+DNEVNI B, Loggia",https://olx.ba/artikal/68160476,326000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,64.0,Polunamješten,0,Plin,5093.75,43.866821,18.420153
GRUNT - Vogošća - 103m2 (132 m2),https://olx.ba/artikal/71854005,326000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,103.0,Polunamješten,5,Plin,3165.0485436893205,43.900206,18.354251
Stan Sarajevo Waves,https://olx.ba/artikal/66582853,327000.0,Ilidža,Novogradnja,Prodaja,Stan,2.0,52.0,Namješten,5,Ostalo,6288.461538461538,43.839978,18.297193
Dvoiposoban stan Sarajevo - ulica Zagrebačka,https://olx.ba/artikal/69634259,327000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,3.0,66.0,Polunamješten,4,Centralno (Plin),4954.545454545455,43.851829,18.402823
"NOVOGRADNJA NEDŽARIĆI:Trosoban stan, Popust 7%!",https://olx.ba/artikal/69808167,327167.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,3.0,69.0,Nenamješten,0,Plin,4741.550724637681,43.842149,18.334248
VRTOVI SUNCA - Trosoban stan 84.07m2,https://olx.ba/artikal/68077975,329000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,84.07,Nenamješten,3,Plin,3913.405495420484,43.879059,18.415535
Četverosoban renoviran stan Alipašino Polje Novi Grad Sarajevo,https://olx.ba/artikal/71603104,329000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,4.0,77.0,Polunamješten,2,Centralno (gradsko),4272.727272727273,43.842721,18.34285
"AURA/ Stan / Parking / 1+2 / Centar, Kromolj",https://olx.ba/artikal/70474464,329000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,66.0,Polunamješten,1,Centralno (Kotlovnica),4984.848484848485,43.881183,18.408221
AURA/ Dvoetažni stan / 1+4 / Grbavica,https://olx.ba/artikal/70473476,330000.0,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,,86.0,Polunamješten,5,Centralno (Plin),3837.2093023255816,43.84963,18.389169
Dvosoban stan - Novi grad - Nova Otoka - 51 m2,https://olx.ba/artikal/71410084,330000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,51.0,Namješten,2,Centralno (Kotlovnica),6470.588235294118,,
m2: Bjelašnica / trosoban apartman 60m2 / Phoenix,https://olx.ba/artikal/67827390,330000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,60.0,Namješten,3,Centralno (Plin),5500.0,43.718932,18.283494
m2: Bjelašnica / trosoban apartman 60m2 / Phoenix,https://olx.ba/artikal/67847100,330000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,60.0,Namješten,4,Centralno (Plin),5500.0,43.7217,18.294799
Dvoetažni stan 148m2 / Garaža / Novo Sarajevo,https://olx.ba/artikal/68050943,330000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,,148.0,Namješten,1,Centralno (Plin),2229.7297297297296,43.846577,18.397644
MY SPACE/ Stan/ Nova Otoka/ NOVOGRADNJA/ NAMJESTEN/ 51 m2,https://olx.ba/artikal/71025867,330000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,51.0,Namješten,2,Centralno (Kotlovnica),6470.588235294118,,
MY SPACE/ Stan/ Stari Grad/ Alifakovac/ 49(79) m2,https://olx.ba/artikal/70173612,330000.0,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,3.0,49.0,Polunamješten,0,Struja,6734.693877551021,43.857706,18.43534
MY SPACE/ Stan/ Grbavica/ 86 m2,https://olx.ba/artikal/70577864,330000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,,86.0,Polunamješten,5,Centralno (Plin),3837.2093023255816,43.848583,18.388024
MY SPACE/ Stan/ Alipasino polje/ RENOVIRAN/ 69m2,https://olx.ba/artikal/70064358,330000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,69.0,Namješten,12,Centralno (gradsko),4782.608695652174,,
Stan Sarajevo - Stari Grad,https://olx.ba/artikal/53724968,330000.0,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,2.0,44.0,Namješten,1,Centralno (Plin),7500.0,43.856121,18.424682
"Trosoban stan 79m2, Mojmilo - ZettaNekretnine",https://olx.ba/artikal/71610127,330000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,79.0,Namješten,4,Centralno (gradsko),4177.215189873417,,
MY SPACE/ Stan/ Socijalno/ RENOVIRAN/ 61 m2,https://olx.ba/artikal/68280126,330000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,3.0,61.0,Polunamješten,0,Centralno (gradsko),5409.836065573771,,
Stan Ilidža/ Stup/ trosoban sa parking mjestom,https://olx.ba/artikal/63639887,330000.0,Ilidža,Renoviran,Prodaja,Stan,3.0,73.0,Namješten,5,Centralno (Plin),4520.54794520548,43.842049,18.314961
Stan Ilidža,https://olx.ba/artikal/71431481,330000.0,Ilidža,Dobro stanje,Prodaja,Stan,3.0,84.0,Namješten,1,Plin,3928.571428571429,43.832197,18.306549
Dvoetažni stan Grbavica/Novo Sarajevo 86m2,https://olx.ba/artikal/70431059,330000.0,Ilidža,Parcijalno renoviran,Prodaja,Stan,4.0,86.0,Namješten,5,Centralno (Plin),3837.2093023255816,,
Trosoban stan / Brčanska / Otoka,https://olx.ba/artikal/71403793,332000.0,Sarajevo - Novi Grad,Za renoviranje,Prodaja,Stan,3.0,76.0,Nenamješten,2,Centralno (gradsko),4368.421052631579,,
TOTAL PRO / Trosoban stan 74 m2 /Izvor / Stup,https://olx.ba/artikal/68343492,333000.0,Ilidža,Novogradnja,Prodaja,Stan,3.0,74.0,Polunamješten,2,Centralno (Plin),4500.0,43.84308,18.324502
Dobrinja - Trosoban stan CCA 68m2,https://olx.ba/artikal/71786521,335000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,3.0,68.0,Namješten,-1,Centralno (Plin),4926.470588235294,43.832972,18.347534
Trosoban stan - Centar - Koševo - Bolnička - 59 m2,https://olx.ba/artikal/71583865,335000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,59.0,Polunamješten,2,Centralno (gradsko),5677.966101694915,,
"Vrtovi Sunca, trosoban stan, prizemlje",https://olx.ba/artikal/65171825,335000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,86.0,Nenamješten,0,Plin,3895.348837209304,,
MY SPACE/ Stan/ Centar/ Bolnicka/ RENOVIRAN/ 59m2,https://olx.ba/artikal/70435285,335000.0,Sarajevo - Centar,Renoviran,Prodaja,Stan,3.0,59.0,Polunamješten,2,Centralno (gradsko),5677.966101694915,43.868023,18.418225
MY SPACE/ Stan/ Stari Grad/ RENOVIRAN/ 66 m2,https://olx.ba/artikal/65135478,335000.0,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,3.0,66.0,Namješten,4,Centralno (Plin),5075.757575757576,43.861768,18.425182
CAPITAL/ Trosoban stan Mojmilo/ 79m2/ Olimpijska/ 4.sprat-lift,https://olx.ba/artikal/71573039,335000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,79.0,Namješten,4,Centralno (gradsko),4240.506329113924,,
Stanovi i apartmani Sarajevo - Novi Grad,https://olx.ba/artikal/71688823,335000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,68.0,Namješten,-1,Centralno (Kotlovnica),4926.470588235294,43.831896,18.349996
MY SPACE/ Stan/ Dzidzikovac/ Josipa Vancasa/ 61m2,https://olx.ba/artikal/71688158,335000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,2.0,61.0,Polunamješten,3,Centralno (Plin),5491.803278688524,43.86266,18.413915
Dvosoban stan/ Centar/ Dzidzikovac/ 61 m2,https://olx.ba/artikal/71765092,335000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,2.0,61.0,Namješten,3,Plin,5491.803278688524,43.862031,18.414907
Dvosoban stan prodaja Centar Sarajevo,https://olx.ba/artikal/71534189,335000.0,Sarajevo - Centar,Renoviran,Prodaja,Stan,2.0,61.0,Namješten,3,Centralno (Plin),5491.803278688524,,
"Dvosoban adaptiran stan na 3. spratu, 57m2, Grbavica",https://olx.ba/artikal/69199087,335000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,2.0,57.0,Nenamješten,3,Centralno (gradsko),5877.19298245614,43.850251,18.398569
VRTOVI SUNCA - Trosoban stan 83.60m2,https://olx.ba/artikal/68078113,336000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,83.6,Nenamješten,2,Plin,4019.138755980861,43.879059,18.415535
VRTOVI SUNCA - Trosoban stan 83.60m2,https://olx.ba/artikal/68078046,336000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,83.6,Nenamješten,1,Plin,4019.138755980861,43.879059,18.415535
NOVOGRADNJA moderno opremljen dvosoban stan sa garažom/Kovačići,https://olx.ba/artikal/71360844,337000.0,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,2.0,52.0,Polunamješten,3,Centralno (Plin),6480.769230769231,,
VRTOVI SUNCA - Trosoban stan 84.07m2,https://olx.ba/artikal/68078442,338000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,84.07,Nenamješten,2,Plin,4020.459141191864,43.879059,18.415535
VRTOVI SUNCA - Trosoban stan 84.07m2,https://olx.ba/artikal/68077309,338000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,105.0,Nenamješten,5,Plin,3219.04761904762,43.879059,18.415535
MY SPACE/ Stan/ Otoka/ Brcanska/ 77 m2,https://olx.ba/artikal/71789119,339000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,77.0,Polunamješten,18,Centralno (gradsko),4402.597402597403,,
Trosoban stan Izvor Ilidža,https://olx.ba/artikal/69540371,339000.0,Ilidža,Novogradnja,Prodaja,Stan,3.0,68.0,Namješten,2,Plin,4985.294117647059,43.842922,18.324822
MY SPACE/ Apartman sa garazom/ Bjelasnica/ 44m2,https://olx.ba/artikal/61528060,339000.0,Trnovo,Novogradnja,Prodaja,Apartman,1.0,44.0,Namješten,3,Centralno (Plin),7704.545454545455,,
"Adaptiran dvosoban stan 59m2, Breka - ZettaNekretnine",https://olx.ba/artikal/66753015,339900.0,Sarajevo - Centar,Renoviran,Prodaja,Stan,2.0,59.0,Polunamješten,0,Centralno (gradsko),5761.016949152542,43.870354,18.421078
Stan Sarajevo - Novi Grad,https://olx.ba/artikal/71255480,340000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,77.0,Namješten,18,Centralno (gradsko),4415.584415584415,43.847136,18.365053
Stan 81 m2 - Novi Grad - Dobrinja II,https://olx.ba/artikal/71749137,340000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,81.0,Namješten,7,Centralno (gradsko),4197.530864197531,43.828805,18.347888
Stan Sarajevo Tibra 1 Nedzarici Stup Ilidza moze zamjena,https://olx.ba/artikal/66632073,340000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,4.0,76.0,Namješten,9,Centralno (Kotlovnica),4473.684210526316,,
Hrasno stan 71m2 plus lodja i 2 terase Azize Sacirbegovic,https://olx.ba/artikal/64769174,340000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,3.0,71.0,Nenamješten,4,Centralno (gradsko),4788.732394366197,43.848224,18.379035
MY SPACE/ Stan/ Breka/ NOVOGRADNJA/ 104 m2,https://olx.ba/artikal/70046916,340000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,104.0,Polunamješten,1,Centralno (Plin),3269.230769230769,43.872176,18.420688
NN Nekretnine : Dvosoban stan - Breka - Centar,https://olx.ba/artikal/71874568,340000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,2.0,59.0,Namješten,0,Centralno (gradsko),5762.71186440678,,
NOVOGRADNJA! Trosoban stan sa terasom od 87m2 / Poljine Hills,https://olx.ba/artikal/66604094,342000.0,Vogošća,Novogradnja,Prodaja,Stan,3.0,96.0,Nenamješten,0,Centralno (Plin),3562.5,,
Stan/penthouse 114m2 - Ilijaš/Banovac,https://olx.ba/artikal/62947896,342000.0,Ilijaš,Renoviran,Prodaja,Stan,4.0,114.0,Namješten,6,Centralno (gradsko),3000.0,43.961469,18.268032
"Dvoetažni stan 83 m2, Stup - ZettaNekretnine",https://olx.ba/artikal/65680363,342000.0,Ilidža,Novogradnja,Prodaja,Stan,3.0,83.0,Nenamješten,7,Plin,4120.481927710844,,
NOVOGRADNJA CENTAR!Luksuzni trosobni stanovi 65-70m2,https://olx.ba/artikal/66032627,342108.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,65.79,Nenamješten,0,Ostalo,5199.999999999999,43.879059,18.415535
TROSOBAN STAN / ALTIUM / NOVOGRADNJA / PIONIRSKA / Prodaja,https://olx.ba/artikal/67249631,342108.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,65.79,Nenamješten,-2,Struja,5199.999999999999,43.879221,18.41586
"Trosoban stan, Novo Sarajevo/NEKRETNINE KARMELA",https://olx.ba/artikal/71431431,344000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,3.0,68.0,Namješten,4,Centralno (gradsko),5058.823529411765,43.848292,18.379351
Sarajevo Ilidža stan dvosoban parking Waves Otes,https://olx.ba/artikal/71658068,345000.0,Ilidža,Novogradnja,Prodaja,Stan,2.0,67.0,Namješten,4,Centralno (Kotlovnica),5149.253731343284,,
VRTOVI SUNCA - Trosoban stan 83.60m2,https://olx.ba/artikal/68077886,345000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,83.6,Nenamješten,2,Plin,4126.794258373206,43.879059,18.415535
"Vrtovi Sunca, četverosoban stan 87m2",https://olx.ba/artikal/68077265,346000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,4.0,87.0,Nenamješten,3,Plin,3977.0114942528735,43.879059,18.415535
